-3,-6,2,-3,-5,-20,-33,-10
9,-3,-21,-39,-17,-4,1,4
12,4,-16,8,3,2,3,-5
-45,30,-39,-6,-8,-8,-10,6
26,-17,27,10,0,8,-18,-18
54,-43,10,39,6,-13,-17,-4
-68,13,-54,-26,-5,-3,-3,5
29,-12,71,31,12,14,0,-19
-32,-33,1,17,-3,-6,-10,2
78,49,-22,3,9,9,9,16
79,13,48,41,1,-8,-13,32
-43,-25,-15,-31,-6,-4,2,-17
-102,7,13,-14,-1,-4,39,-14
-67,-75,15,0,8,-4,-20,11
-21,24,28,22,11,10,27,-2
81,-23,94,16,20,-1,-10,6
1,-30,-2,12,-14,1,6,-9
-14,-20,-44,-33,-4,-10,0,-1
-48,-24,11,-26,-9,1,-5,-3
-46,-17,-11,-15,-8,-8,-12,-8
24,49,41,12,4,-5,-6,7
-56,-42,4,-29,-9,13,19,-19
-30,25,-48,-20,3,-3,-7,0
62,21,8,-38,2,-5,-16,-20
-41,-14,1,-4,8,1,18,7
-14,34,71,68,10,-3,-25,-9
20,20,38,11,-10,-13,-11,0
-29,-22,-28,-19,-12,-10,21,6
-7,-7,-11,-7,-1,16,0,0
5,39,3,8,4,-6,-16,-2
-37,-22,28,12,1,15,37,1
53,15,-21,9,-8,-2,15,8
22,-3,62,25,-2,-7,-13,-3
29,13,-33,6,6,5,-5,13
-4,-27,-6,19,9,-6,-9,-6
25,42,4,10,-1,-1,8,19
7,24,-35,-32,-4,-3,0,12
-74,-15,-3,9,4,-5,-5,1
7,-4,13,9,2,-6,-14,-13
4,-37,-10,21,-1,5,13,-12
47,73,23,-9,-10,-6,-31,1
48,7,-68,-21,-9,-6,6,2
20,-42,-26,-12,1,9,18,4
-77,-42,1,21,1,-1,8,0
-85,16,-34,-22,9,-4,-14,-15
-10,3,-16,-17,-4,1,4,-7
-53,9,27,1,0,-4,-6,-13
-27,13,-25,1,-7,-2,-12,3
-49,-60,35,-9,-8,-5,18,-16
-30,-32,92,-8,7,0,-12,-14
-49,-11,-110,-7,-14,-2,5,-2
72,34,33,9,5,11,-7,18
24,41,-42,22,-1,-11,1,-2
0,15,17,-3,-13,9,16,-9
12,-7,30,-10,4,3,-13,-5
-85,-13,-29,-11,14,-3,1,3
18,-22,29,42,-2,0,-7,5
13,-13,48,7,5,7,33,-17
28,-47,27,8,9,2,-1,7
-12,17,6,-3,4,13,13,0
23,20,32,70,12,4,7,-3
-40,-13,-10,8,-12,-9,-4,4
16,-24,-35,-4,-4,-5,-9,4
71,-33,3,26,1,-19,-26,0
30,-23,27,-26,-13,11,36,15
-57,1,-36,-2,-2,-10,-16,3
-5,53,-58,-67,-9,-3,10,-15
-85,19,10,-22,-8,-4,-20,4
-39,11,-13,-12,2,-5,10,-2
6,6,47,34,6,-4,-26,-10
28,-1,-22,-9,-8,-13,-7,4
-39,14,-59,-7,-6,4,-11,-19
3,-11,-50,-40,-9,-1,-5,-4
39,-8,45,-12,-9,-10,-4,1
66,27,86,66,16,23,26,17
22,16,-2,-5,-7,-4,-8,-23
-43,-54,44,-5,-5,-2,-19,-2
46,20,-66,-13,-3,-4,31,7
35,4,24,5,-8,0,-21,-11
-61,-72,0,6,7,1,41,13
7,-6,-91,-21,14,9,-25,-14
-32,42,3,5,12,5,51,12
0,5,1,-13,-3,-1,-22,1
-11,17,53,35,-8,-14,-2,-3
-28,-37,11,-10,-4,-3,-1,-8
-26,-22,-25,-3,4,8,-14,3
3,-23,-13,10,4,-4,-7,6
20,14,18,-5,-2,-1,3,-1
-31,-15,-22,1,-2,-7,-26,-2
37,4,-10,-3,-4,-8,9,8
29,-6,30,-11,-14,-3,3,3
60,-16,79,40,12,1,-15,1
96,118,20,-19,1,-2,16,43
-26,-6,-10,2,3,-5,-31,-22
-2,-28,1,-11,-3,-14,-23,8
-58,-44,-39,-53,7,10,22,10
61,-7,3,-7,-15,10,7,-5
88,17,-7,-3,-4,3,-11,6
-4,19,32,-8,1,-7,3,0
21,24,-27,4,-5,-3,-17,-1
-11,-13,14,6,-4,-4,17,7
-7,29,-41,-25,-21,-1,-32,-17
-71,-58,4,3,21,-2,11,-15
29,8,-76,-27,-8,-2,-2,10
-14,-14,-6,0,-4,-8,-20,-14
60,10,50,-14,10,9,35,14
-44,2,18,60,3,0,-18,-3
-11,10,-5,-4,-2,1,-12,-9
-17,0,-16,-17,-6,-7,7,1
-21,-3,-26,-21,3,-5,-18,3
33,24,22,3,0,-2,-24,-12
28,39,26,13,4,4,12,12
-71,-82,-53,-25,10,-3,-3,-14
-12,-12,43,10,-9,10,1,-3
34,-29,-21,8,-2,-9,1,-6
10,-31,21,4,-6,-5,-24,-17
51,5,42,12,8,1,2,29
-94,-10,-1,4,12,5,27,-7
-33,-3,-20,-23,-11,-4,-17,2
48,52,88,34,6,2,9,18
-33,15,27,-23,3,-4,10,-8
11,19,14,8,-6,-7,-19,-6
18,13,-10,1,-5,-5,-3,1
-41,-8,-36,-11,0,6,16,5
44,25,57,21,-8,-4,-15,-16
-36,3,-24,-16,-11,4,25,-1
63,28,29,11,-6,2,20,10
-82,30,-46,-25,3,7,33,-5
-20,-36,16,18,3,3,-21,-6
-10,-15,-32,10,1,0,24,8
32,14,-7,-19,-12,2,5,-1
5,-74,7,5,5,-2,-14,-23
-7,16,-13,-2,-9,-6,34,7
92,5,8,-8,3,-4,-53,-6
0,4,-8,-12,5,-1,5,11
29,-32,16,9,-14,-7,-14,-3
-102,-2,-60,-28,-3,-4,-15,-15
-8,-9,55,11,-2,-8,8,6
-67,58,-79,-11,1,3,6,-10
93,13,-30,-59,-13,0,-7,-15
34,1,23,33,9,-4,-26,5
-13,3,-27,-25,-9,-8,-9,9
-82,33,-26,3,3,-3,-15,-7
11,56,32,22,6,3,34,25
9,-9,-40,-9,-2,3,18,-14
-81,-72,-10,8,-1,-2,-7,-8
96,3,2,-20,-15,-2,6,12
-21,-7,-31,-12,2,-4,-4,-11
41,15,56,16,9,0,-1,1
-29,-21,-22,10,3,0,-6,-3
-18,-58,23,5,1,9,13,-11
-43,-22,2,13,10,-1,1,4
46,-14,4,-7,-3,10,25,14
-10,-17,-19,-28,-8,-16,-26,-20
-103,63,-19,11,11,4,7,13
-68,-11,-41,-33,-12,-7,-22,-11
32,-3,-28,13,3,-3,-12,2
71,-14,26,38,-1,5,28,6
38,-57,17,-22,-12,-7,0,-5
-105,-39,10,13,1,-4,-6,1
-63,11,-2,-4,-5,-4,7,-11
127,8,-26,-69,-18,-2,-13,15
-10,-9,28,29,9,6,-22,-8
4,58,-9,11,4,-3,34,10
23,8,61,14,5,7,-8,-12
-113,-8,47,24,26,8,13,7
40,-8,-16,-12,-1,-2,4,7
34,11,-4,-2,-4,-6,-31,-1
52,-64,4,1,3,6,54,5
-3,36,20,25,2,-4,-8,-5
6,-13,-61,-9,-9,5,-9,-12
-16,-14,-7,15,9,6,22,4
3,-3,-19,-22,-9,-2,-12,4
-31,-2,-14,11,0,-7,-10,4
41,-9,16,-6,-3,-5,8,8
-32,-24,12,5,-5,8,-24,-21
-15,-2,8,12,11,3,-1,-7
-47,-18,-16,-10,-1,0,-2,-6
6,55,72,10,4,-8,-8,0
23,-16,31,2,-7,1,7,-11
-31,4,-42,-11,-8,-2,0,3
9,-12,-15,-9,-1,-4,-10,-6
-3,-9,40,2,0,0,5,-3
19,-5,43,-5,0,-4,-10,5
-29,-8,-9,-3,-4,-5,3,-2
23,8,15,11,0,0,-8,6
-15,-18,-50,-11,-5,0,0,0
30,35,12,-4,-3,-4,6,-8
-5,11,-13,7,7,-5,-11,2
-15,-14,-73,-49,-15,-1,-1,-7
-17,-2,33,21,6,0,17,12
-14,25,-30,-33,-5,-5,-17,-1
-4,37,18,9,-3,-3,0,-1
-18,-14,-10,26,3,6,10,-10
-15,-23,-20,1,-3,1,0,-7
-64,56,-55,-2,-4,-7,-26,-17
53,23,-16,-10,-5,3,51,23
34,25,53,4,2,0,-11,-1
-18,18,24,31,-3,-4,4,-1
-45,-60,-5,-4,-3,0,15,-2
-46,14,-5,-3,0,-6,-39,-28
-16,16,2,7,3,5,7,13
31,-15,-6,-20,6,2,23,-10
5,-19,-11,-7,-6,-8,-15,10
-31,-17,-13,-11,-1,-3,4,-4
42,-64,-46,-12,-8,-3,0,1
-50,25,11,-6,-4,-3,-29,-6
46,66,-23,13,-3,-6,4,7
13,-5,2,-28,1,9,-2,2
34,7,-15,-1,-1,-7,4,7
-19,-48,35,8,-11,-9,-13,-4
-64,12,-77,-39,2,4,1,-18
-55,-2,-12,-7,-5,-13,-25,10
2,19,10,-20,-5,5,14,-17
-36,23,-43,10,-9,-9,-13,-6
98,-42,66,6,-3,5,9,4
-43,-40,1,-4,3,0,-4,-11
-13,-1,-2,-2,1,1,-10,0
20,22,-38,-34,-3,-13,-26,-14
-12,25,18,1,-6,8,0,-1
41,-6,-13,-1,-4,-7,0,10
14,15,18,24,4,0,9,-10
30,-27,0,-12,7,11,-1,4
18,-16,13,5,2,-7,-13,9
-5,-3,20,9,-1,1,-4,2
-21,19,17,50,2,0,5,4
22,-51,7,6,-3,-1,5,2
0,-3,-23,-19,2,-2,10,3
-5,12,-17,14,0,3,-13,-3
-6,8,-5,-1,-4,-4,-2,4
37,9,28,3,4,9,8,-9
35,0,58,31,-2,1,1,15
-34,-19,1,5,1,1,-9,-13
-15,19,17,-8,-4,-6,0,-16
-1,-9,-29,15,9,1,-8,-8
12,-14,11,5,-3,-9,20,5
-23,-36,-24,-14,0,-2,-24,-10
51,20,18,7,2,6,19,16
-77,-35,-28,-24,-2,-1,17,3
16,-7,-44,-48,-7,0,-14,-13
6,-5,-14,-11,2,-1,-15,9
-2,10,-10,-17,-5,-6,-12,14
0,3,14,3,-6,-2,11,-10
0,-27,-10,12,6,2,-4,5
22,15,50,13,-2,0,10,-1
11,-54,-15,-11,2,3,-13,-3
5,59,8,-2,5,1,16,13
-9,-2,16,24,6,-10,-18,-8
14,-21,-45,-41,-10,2,12,-8
27,24,-20,-1,4,-9,-19,-3
9,0,14,31,4,3,-2,1
-7,-11,-21,3,-4,7,5,0
68,11,78,25,1,-2,1,0
27,26,-29,-15,3,-6,-13,-2
27,-23,-23,-12,-1,2,3,12
32,-24,20,16,9,0,-6,-8
16,37,46,25,5,1,-7,5
-24,-16,-13,3,-7,-2,-7,-12
10,20,29,-10,2,-4,-1,6
-112,-45,-50,-19,-10,2,3,-14
86,25,-45,-13,-9,-5,6,24
-35,9,29,15,5,4,-11,-15
4,18,11,22,-3,-4,-11,7
40,11,-4,22,4,1,14,6
-45,-10,-19,-25,-8,-1,1,-8
-18,24,-16,-1,-6,1,-18,7
7,27,8,-19,-11,-1,7,0
-8,10,-3,-17,-8,-7,-22,-13
-22,11,37,-5,3,3,12,1
-9,-31,-22,-5,-6,-5,11,5
-32,-17,-17,-15,6,-6,-5,-10
21,16,3,-8,5,5,17,1
-87,29,3,7,-3,-6,-7,-5
-40,36,57,9,-9,-4,-4,-11
-36,-13,-22,4,6,-5,9,8
-63,-35,-8,-9,-4,3,-5,-21
36,-21,3,-6,1,1,27,6
-2,-25,6,6,4,8,8,-5
16,-26,6,-3,-5,4,-8,-6
20,-15,34,21,1,-7,-1,15
-28,18,-16,-4,-5,0,-21,-9
13,-11,-12,-3,7,5,22,10
7,10,20,15,0,1,-13,-19
35,-18,10,-34,-8,0,3,10
-58,-8,-35,-10,-7,-11,0,-18
-8,9,-7,-21,1,6,5,4
-11,13,-10,-18,-6,-3,0,1
27,1,-1,9,6,-1,-11,8
4,41,1,-1,2,-2,-11,6
-13,1,-5,1,-4,-10,2,-3
-14,-16,-11,-1,-6,6,11,-5
-19,21,49,13,9,5,3,3
29,22,6,10,-2,-2,-16,-1
10,-12,12,0,-3,2,1,2
4,-15,-10,-11,12,-1,-20,0
34,21,-13,-10,-7,-9,28,8
6,-1,9,19,7,4,1,-10
-72,-63,-6,-9,-1,4,-5,-3
22,22,3,6,2,4,15,4
-29,19,-36,-21,-3,0,-11,-6
-41,-18,-12,-1,1,6,3,-7
28,0,17,16,1,-8,-10,-5
-2,-24,-1,-11,-4,-6,-10,2
-29,6,4,7,7,-2,-1,-4
